trajet_id,ville_depart,ville_arrivee,distance_km,duree_prevue_h,retard_min,prix_billet,nb_passagers,capacite_bus,type_bus,jour_semaine,periode_depart,condition_route,carburant_litre,satisfaction_client,taux_remplissage,retard_par_km,retard_par_heure,conso_par_km,efficacite_economique,revenu_trajet,vitesse_moyenne,retard_significatif,categorie_remplissage
1413,Kara,Sokodé,537.0,7.9,122.0,4261.0,60.0,60.0,VIP,Samedi,Matin,Mauvaise,46.1,3,100.0,0.2271880819366853,15.443037974683543,0.08584729981378027,684.0764331210191,255660.0,67.9746835443038,1,Élevé
1414,Dapaong,Atakpamé,155.0,4.1,16.0,11816.0,40.0,50.0,Standard,Mercredi,Après-midi,Bonne,79.1,1,80.0,0.1032258064516129,3.9024390243902443,0.5103225806451612,77.40324594257179,472640.0,37.80487804878049,0,Moyen
1415,Tsévié,Sokodé,504.0,7.2,25.0,5107.0,23.0,60.0,Standard,Mercredi,Soir,Moyenne,73.9,4,38.333333333333336,0.0496031746031746,3.4722222222222223,0.14662698412698413,154.7663551401869,117461.0,70.0,0,Faible
1416,Sokodé,Atakpamé,127.0,6.0,40.0,6090.0,32.0,40.0,Standard,Dimanche,Soir,Bonne,37.1,2,80.0,0.31496062992125984,6.666666666666667,0.2921259842519685,106.66666666666666,194880.0,21.166666666666668,1,Moyen
1417,Kara,Sokodé,126.0,6.7,82.0,10452.0,40.0,40.0,VIP,Jeudi,Soir,Mauvaise,47.349999999999994,2,100.0,0.6507936507936508,12.238805970149253,0.37579365079365074,104.23991726990694,418080.0,18.80597014925373,1,Élevé
1418,Kara,Sokodé,129.0,7.1,65.0,8913.0,18.0,50.0,Climatisé,Mercredi,Soir,Mauvaise,54.8,2,36.0,0.5038759689922481,9.15492957746479,0.42480620155038756,41.612903225806456,160434.0,18.169014084507044,1,Faible
1419,Dapaong,Dapaong,270.0,4.6,120.0,8295.0,49.0,70.0,VIP,Mardi,Après-midi,Moyenne,47.349999999999994,1,70.0,0.4444444444444444,26.086956521739133,0.17537037037037034,273.6297828335057,406455.0,58.69565217391305,1,Moyen
1420,Atakpamé,Sokodé,641.0,6.3,140.0,2472.0,39.0,50.0,Standard,Samedi,Après-midi,Bonne,22.8,1,78.0,0.21840873634945399,22.22222222222222,0.03556942277691108,1050.3781512605042,96408.0,101.74603174603175,1,Moyen
1421,Sokodé,Atakpamé,255.0,10.6,160.0,2085.0,22.0,40.0,Climatisé,Jeudi,Soir,Moyenne,40.7,2,55.00000000000001,0.6274509803921569,15.09433962264151,0.1596078431372549,134.5323741007194,45870.0,24.056603773584907,1,Moyen
1422,Atakpamé,Kara,239.0,10.7,134.0,6407.0,50.0,50.0,Climatisé,Vendredi,Après-midi,Bonne,15.3,1,100.0,0.5606694560669456,12.52336448598131,0.06401673640167364,733.1288343558282,320350.0,22.336448598130843,1,Élevé
1423,Atakpamé,Sokodé,642.0,2.9,86.0,4080.0,52.0,60.0,VIP,Vendredi,Soir,Mauvaise,47.349999999999994,5,86.66666666666667,0.13395638629283488,29.655172413793103,0.07375389408099688,690.4653567735264,212160.0,221.3793103448276,1,Élevé
1424,Dapaong,Dapaong,355.0,8.6,157.0,7529.0,27.0,60.0,Standard,Dimanche,Après-midi,Moyenne,53.9,3,45.0,0.4422535211267606,18.255813953488374,0.15183098591549296,174.59016393442624,203283.0,41.27906976744186,1,Faible
1425,Dapaong,Sokodé,355.0,7.4,145.0,9095.0,48.0,70.0,VIP,Vendredi,Matin,Mauvaise,34.4,5,68.57142857142857,0.4084507042253521,19.594594594594593,0.09690140845070422,481.35593220338984,436560.0,47.97297297297297,1,Moyen
1426,Dapaong,Dapaong,124.0,8.7,93.0,2445.0,8.0,50.0,Standard,Jeudi,Après-midi,Mauvaise,62.5,3,16.0,0.75,10.689655172413794,0.5040322580645161,15.622047244094489,19560.0,14.252873563218392,1,Faible
1427,Atakpamé,Kara,78.0,3.6,86.0,6372.0,10.0,30.0,Climatisé,Samedi,Soir,Bonne,22.3,3,33.33333333333333,1.1025641025641026,23.88888888888889,0.2858974358974359,33.47639484978541,63720.0,21.666666666666668,1,Faible
1428,Dapaong,Sokodé,266.0,7.3,0.0,5969.0,39.0,60.0,VIP,Vendredi,Après-midi,Mauvaise,26.5,4,65.0,0.0,0.0,0.09962406015037593,377.23636363636365,232791.0,36.43835616438356,0,Moyen
1429,Sokodé,Dapaong,121.0,10.2,120.0,11748.0,39.0,70.0,Climatisé,Mardi,Après-midi,Moyenne,37.0,1,55.714285714285715,0.9917355371900827,11.764705882352942,0.30578512396694213,124.1842105263158,458172.0,11.862745098039216,1,Moyen
1430,Atakpamé,Lomé,334.0,9.3,70.0,5421.0,8.0,30.0,VIP,Samedi,Après-midi,Bonne,30.6,3,26.666666666666668,0.20958083832335328,7.526881720430107,0.09161676646706587,84.55696202531645,43368.0,35.913978494623656,1,Faible
1431,Tsévié,Sokodé,477.0,11.6,31.0,2387.0,18.0,30.0,Standard,Mercredi,Après-midi,Mauvaise,75.3,3,60.0,0.0649895178197065,2.6724137931034484,0.15786163522012578,112.52948885976409,42966.0,41.12068965517241,1,Moyen
1432,Atakpamé,Sokodé,232.0,10.4,138.0,3024.0,45.0,70.0,VIP,Mardi,Matin,Mauvaise,24.8,5,64.28571428571429,0.5948275862068966,13.269230769230768,0.10689655172413794,404.65116279069764,136080.0,22.307692307692307,1,Moyen
1433,Tsévié,Dapaong,541.0,9.7,22.0,6599.0,24.0,70.0,VIP,Mardi,Soir,Mauvaise,20.8,4,34.285714285714285,0.04066543438077634,2.2680412371134024,0.03844731977818854,595.5963302752293,158376.0,55.77319587628866,0,Faible
1434,Tsévié,Dapaong,538.0,9.9,145.0,6965.0,42.0,70.0,VIP,Vendredi,Soir,Bonne,64.0,3,60.0,0.2695167286245353,14.646464646464645,0.11895910780669144,347.6307692307692,292530.0,54.34343434343434,1,Moyen
1435,Sokodé,Kara,394.0,5.6,18.0,6361.0,6.0,50.0,Climatisé,Vendredi,Matin,Moyenne,47.349999999999994,2,12.0,0.04568527918781726,3.2142857142857144,0.12017766497461928,48.89348500517064,38166.0,70.35714285714286,0,Faible
1436,Dapaong,Dapaong,355.0,5.7,73.0,6761.0,30.0,30.0,VIP,Samedi,Soir,Mauvaise,79.1,3,100.0,0.2056338028169014,12.807017543859649,0.2228169014084507,132.95880149812734,202830.0,62.280701754385966,1,Élevé
1437,Sokodé,Tsévié,334.0,3.6,68.0,6599.0,40.0,40.0,VIP,Mardi,Soir,Bonne,21.0,3,100.0,0.20359281437125748,18.88888888888889,0.06287425149700598,607.2727272727273,263960.0,92.77777777777777,1,Élevé
1438,Atakpamé,Sokodé,405.0,10.9,101.0,7430.0,40.0,40.0,Climatisé,Lundi,Après-midi,Moyenne,79.2,1,100.0,0.24938271604938272,9.266055045871559,0.19555555555555557,201.99501246882792,297200.0,37.15596330275229,1,Élevé
1439,Dapaong,Lomé,605.0,7.3,16.0,4053.0,60.0,60.0,Climatisé,Lundi,Soir,Moyenne,69.3,5,100.0,0.026446280991735537,2.191780821917808,0.11454545454545455,516.3584637268848,243180.0,82.87671232876713,0,Élevé
1440,Lomé,Tsévié,459.0,11.9,108.0,11429.0,14.0,50.0,Climatisé,Vendredi,Soir,Bonne,72.9,3,28.000000000000004,0.23529411764705882,9.07563025210084,0.15882352941176472,86.9553450608931,160006.0,38.57142857142857,1,Faible
1441,Kara,Sokodé,100.0,2.2,143.0,4243.0,50.0,50.0,VIP,Vendredi,Après-midi,Bonne,68.3,3,100.0,1.43,65.0,0.6829999999999999,72.15007215007215,212150.0,45.45454545454545,1,Élevé
1442,Lomé,Tsévié,583.0,10.1,164.0,7329.0,50.0,50.0,Climatisé,Dimanche,Soir,Bonne,28.7,2,100.0,0.28130360205831906,16.237623762376238,0.04922813036020583,981.4814814814815,366450.0,57.722772277227726,1,Élevé
1443,Atakpamé,Kara,234.0,1.8,32.0,4733.0,60.0,60.0,Climatisé,Lundi,Après-midi,Bonne,29.1,1,100.0,0.13675213675213677,17.77777777777778,0.12435897435897436,466.44518272425245,283980.0,130.0,1,Élevé
1444,Dapaong,Kara,595.0,8.8,122.0,11045.0,63.0,70.0,Climatisé,Lundi,Matin,Bonne,68.4,2,90.0,0.20504201680672268,13.863636363636363,0.11495798319327732,540.1296829971182,695835.0,67.61363636363636,1,Élevé
1445,Atakpamé,Dapaong,425.0,4.4,93.0,1664.0,18.0,70.0,VIP,Vendredi,Soir,Bonne,78.0,5,25.71428571428571,0.2188235294117647,21.136363636363633,0.18352941176470589,96.83544303797468,29952.0,96.59090909090908,1,Faible
1446,Dapaong,Tsévié,63.0,6.9,49.0,3711.0,30.0,30.0,Standard,Lundi,Soir,Moyenne,59.9,3,100.0,0.7777777777777778,7.101449275362318,0.9507936507936507,31.03448275862069,111330.0,9.130434782608695,1,Élevé
1447,Atakpamé,Kara,468.0,6.3,80.0,6599.0,30.0,30.0,VIP,Mercredi,Après-midi,Moyenne,63.8,1,100.0,0.17094017094017094,12.6984126984127,0.1363247863247863,216.66666666666669,197970.0,74.28571428571429,1,Élevé
1448,Kara,Lomé,500.0,7.3,83.0,4667.0,39.0,50.0,Climatisé,Mercredi,Soir,Mauvaise,25.0,3,78.0,0.166,11.36986301369863,0.05,750.0,182013.0,68.4931506849315,1,Moyen
1449,Sokodé,Tsévié,335.0,7.9,52.0,6348.0,30.0,30.0,VIP,Jeudi,Matin,Moyenne,47.349999999999994,4,100.0,0.15522388059701492,6.582278481012658,0.14134328358208953,207.85935884177871,190440.0,42.405063291139236,1,Élevé
1450,Sokodé,Sokodé,89.0,10.3,156.0,10364.0,50.0,50.0,Standard,Vendredi,Après-midi,Bonne,59.4,3,100.0,1.752808988764045,15.145631067961164,0.6674157303370787,73.67549668874172,518200.0,8.640776699029125,1,Élevé
1451,Sokodé,Tsévié,65.0,6.9,6.0,8835.0,30.0,30.0,VIP,Vendredi,Soir,Moyenne,41.4,1,100.0,0.09230769230769231,0.8695652173913043,0.6369230769230769,45.99056603773585,265050.0,9.420289855072463,0,Élevé
1452,Atakpamé,Atakpamé,386.0,9.7,171.0,6599.0,17.0,60.0,VIP,Vendredi,Matin,Mauvaise,64.4,5,28.333333333333332,0.4430051813471503,17.628865979381445,0.166839378238342,100.33639143730886,112183.0,39.79381443298969,1,Faible
1453,Kara,Tsévié,495.0,9.9,15.0,6473.0,34.0,60.0,VIP,Lundi,Soir,Mauvaise,19.2,2,56.666666666666664,0.030303030303030304,1.5151515151515151,0.03878787878787879,833.1683168316832,220082.0,50.0,0,Moyen
1454,Tsévié,Lomé,348.0,8.0,56.0,4213.0,50.0,50.0,Climatisé,Jeudi,Soir,Mauvaise,58.0,4,100.0,0.16091954022988506,7.0,0.16666666666666666,294.91525423728814,210650.0,43.5,1,Élevé
1455,Atakpamé,Tsévié,493.0,2.6,113.0,3731.0,28.0,60.0,VIP,Samedi,Après-midi,Mauvaise,67.6,1,46.666666666666664,0.22920892494929007,43.46153846153846,0.13711967545638945,201.22448979591837,104468.0,189.6153846153846,1,Faible
1456,Lomé,Sokodé,638.0,3.4,141.0,4207.0,40.0,40.0,Climatisé,Samedi,Après-midi,Moyenne,78.8,1,100.0,0.22100313479623823,41.470588235294116,0.12351097178683385,319.7994987468672,168280.0,187.64705882352942,1,Élevé
1457,Lomé,Lomé,122.0,8.7,24.0,10695.0,18.0,50.0,Climatisé,Vendredi,Matin,Moyenne,15.8,3,36.0,0.19672131147540983,2.7586206896551726,0.12950819672131147,130.71428571428572,192510.0,14.022988505747128,0,Faible
1458,Lomé,Kara,627.0,3.5,114.0,11164.0,21.0,70.0,Standard,Lundi,Soir,Bonne,45.8,5,30.0,0.18181818181818182,32.57142857142857,0.07304625199362041,281.34615384615387,234444.0,179.14285714285714,1,Faible
1459,Kara,Dapaong,554.0,6.5,110.0,4203.0,27.0,50.0,Standard,Jeudi,Soir,Mauvaise,51.8,2,54.0,0.19855595667870035,16.923076923076923,0.09350180505415162,283.29545454545456,113481.0,85.23076923076923,1,Moyen
1460,Atakpamé,Lomé,549.0,6.9,39.0,5421.0,60.0,60.0,Standard,Jeudi,Soir,Moyenne,47.349999999999994,3,100.0,0.07103825136612021,5.652173913043478,0.08624772313296902,681.2823164426061,325260.0,79.56521739130434,1,Élevé
1461,Atakpamé,Sokodé,595.0,6.9,93.0,8001.0,30.0,30.0,VIP,Vendredi,Soir,Mauvaise,58.6,1,100.0,0.15630252100840336,13.478260869565217,0.0984873949579832,299.496644295302,240030.0,86.23188405797102,1,Élevé
1462,Atakpamé,Tsévié,385.0,2.1,102.0,9283.0,40.0,40.0,Climatisé,Mardi,Soir,Moyenne,55.7,3,100.0,0.2649350649350649,48.57142857142857,0.14467532467532468,271.6049382716049,371320.0,183.33333333333331,1,Élevé
1463,Lomé,Tsévié,327.0,3.3,126.0,11169.0,24.0,40.0,Climatisé,Jeudi,Après-midi,Mauvaise,16.3,4,60.0,0.3853211009174312,38.18181818181819,0.04984709480122324,453.6416184971098,268056.0,99.0909090909091,1,Moyen
1464,Lomé,Kara,355.0,6.7,73.0,2846.0,20.0,60.0,Climatisé,Mercredi,Après-midi,Mauvaise,57.7,2,33.33333333333333,0.2056338028169014,10.895522388059701,0.16253521126760564,120.95400340715501,56920.0,52.98507462686567,1,Faible
1465,Lomé,Tsévié,642.0,5.8,24.0,4026.0,70.0,70.0,VIP,Mardi,Soir,Mauvaise,59.9,2,100.0,0.037383177570093455,4.137931034482759,0.09330218068535825,737.9310344827586,281820.0,110.6896551724138,0,Élevé
1466,Lomé,Sokodé,511.0,9.5,74.0,6985.0,30.0,30.0,Climatisé,Samedi,Matin,Mauvaise,25.9,1,100.0,0.14481409001956946,7.7894736842105265,0.050684931506849315,569.8884758364312,209550.0,53.78947368421053,1,Élevé
1467,Kara,Kara,621.0,6.2,107.0,3141.0,30.0,30.0,Climatisé,Lundi,Matin,Mauvaise,19.1,4,100.0,0.1723027375201288,17.258064516129032,0.030756843800322065,926.865671641791,94230.0,100.16129032258064,1,Élevé
1468,Lomé,Sokodé,486.0,7.9,45.0,11362.0,40.0,50.0,Climatisé,Mercredi,Matin,Bonne,67.5,3,80.0,0.09259259259259259,5.69620253164557,0.1388888888888889,283.7956204379562,454480.0,61.518987341772146,1,Moyen
1469,Atakpamé,Sokodé,355.0,4.1,124.0,4503.0,50.0,50.0,Climatisé,Mercredi,Soir,Mauvaise,42.9,3,100.0,0.3492957746478873,30.243902439024392,0.12084507042253521,404.32801822323466,225150.0,86.58536585365854,1,Élevé
1470,Atakpamé,Atakpamé,101.0,10.6,132.0,2968.0,49.0,60.0,Climatisé,Lundi,Soir,Mauvaise,79.0,3,81.66666666666667,1.306930693069307,12.452830188679245,0.7821782178217822,61.8625,145432.0,9.528301886792454,1,Élevé
1471,Atakpamé,Lomé,408.0,7.4,93.0,10360.0,62.0,70.0,VIP,Vendredi,Soir,Moyenne,66.9,5,88.57142857142857,0.22794117647058823,12.567567567567567,0.16397058823529412,372.5478645066274,642320.0,55.13513513513513,1,Élevé
1472,Tsévié,Sokodé,615.0,10.5,127.0,6058.0,30.0,30.0,Climatisé,Dimanche,Matin,Bonne,47.349999999999994,1,100.0,0.20650406504065041,12.095238095238095,0.07699186991869918,381.5925542916236,181740.0,58.57142857142857,1,Élevé
1473,Atakpamé,Sokodé,403.0,4.1,61.0,1898.0,50.0,50.0,Standard,Jeudi,Soir,Moyenne,48.6,2,100.0,0.1513647642679901,14.878048780487806,0.1205955334987593,406.25,94900.0,98.29268292682927,1,Élevé
1474,Dapaong,Dapaong,261.0,11.9,27.0,3438.0,30.0,30.0,VIP,Samedi,Après-midi,Bonne,45.8,1,100.0,0.10344827586206896,2.26890756302521,0.17547892720306513,167.30769230769232,103140.0,21.932773109243698,0,Élevé
1475,Atakpamé,Sokodé,508.0,4.2,118.0,7261.0,40.0,40.0,VIP,Dimanche,Soir,Moyenne,22.3,4,100.0,0.23228346456692914,28.095238095238095,0.04389763779527559,872.1030042918454,290440.0,120.95238095238095,1,Élevé
1476,Kara,Sokodé,336.0,8.4,77.0,9239.0,26.0,40.0,VIP,Mercredi,Matin,Mauvaise,21.3,4,65.0,0.22916666666666666,9.166666666666666,0.06339285714285714,391.7488789237668,240214.0,40.0,1,Moyen
1477,Kara,Dapaong,630.0,3.2,158.0,9999.0,39.0,50.0,VIP,Mardi,Soir,Mauvaise,31.5,5,78.0,0.2507936507936508,49.375,0.05,756.0,389961.0,196.875,1,Moyen
1478,Tsévié,Lomé,637.0,2.0,170.0,3663.0,26.0,30.0,VIP,Mercredi,Matin,Mauvaise,53.8,2,86.66666666666667,0.2668759811616955,85.0,0.08445839874411303,302.2262773722628,95238.0,318.5,1,Élevé
1479,Lomé,Lomé,369.0,8.1,16.0,6504.0,45.0,50.0,Standard,Mercredi,Après-midi,Mauvaise,59.2,1,90.0,0.04336043360433604,1.9753086419753088,0.16043360433604337,275.83056478405314,292680.0,45.55555555555556,0,Élevé
1480,Atakpamé,Lomé,353.0,10.6,163.0,4915.0,50.0,50.0,Climatisé,Mardi,Après-midi,Bonne,68.8,1,100.0,0.46175637393767704,15.377358490566039,0.19490084985835693,252.865329512894,245750.0,33.301886792452834,1,Élevé
1481,Atakpamé,Sokodé,290.0,2.3,65.0,5480.0,60.0,60.0,Climatisé,Lundi,Après-midi,Bonne,67.7,4,100.0,0.22413793103448276,28.260869565217394,0.23344827586206898,253.27510917030565,328800.0,126.08695652173914,1,Élevé
1482,Tsévié,Tsévié,206.0,7.2,92.0,3251.0,39.0,50.0,Climatisé,Dimanche,Soir,Mauvaise,52.3,4,78.0,0.44660194174757284,12.777777777777777,0.2538834951456311,150.7317073170732,126789.0,28.61111111111111,1,Moyen
1483,Tsévié,Kara,455.0,10.5,93.0,11491.0,38.0,70.0,Climatisé,Mardi,Après-midi,Mauvaise,79.3,5,54.285714285714285,0.2043956043956044,8.857142857142858,0.17428571428571427,215.3175591531756,436658.0,43.333333333333336,1,Moyen
1484,Atakpamé,Tsévié,256.0,9.1,103.0,8921.0,30.0,30.0,Standard,Mardi,Soir,Bonne,19.5,3,100.0,0.40234375,11.31868131868132,0.076171875,374.6341463414634,267630.0,28.13186813186813,1,Élevé
1485,Kara,Atakpamé,345.0,6.9,163.0,10019.0,50.0,50.0,Climatisé,Jeudi,Après-midi,Moyenne,19.7,4,100.0,0.47246376811594204,23.6231884057971,0.057101449275362315,833.3333333333334,500950.0,50.0,1,Élevé
1486,Kara,Atakpamé,239.0,8.4,145.0,11074.0,39.0,70.0,VIP,Samedi,Soir,Mauvaise,27.1,1,55.714285714285715,0.606694560669456,17.261904761904763,0.11338912133891214,331.70818505338076,431886.0,28.452380952380953,1,Moyen
1487,Atakpamé,Atakpamé,429.0,8.7,163.0,1840.0,30.0,30.0,Climatisé,Mercredi,Soir,Mauvaise,17.2,3,100.0,0.37995337995337997,18.73563218390805,0.04009324009324009,707.1428571428572,55200.0,49.31034482758621,1,Élevé
1488,Lomé,Sokodé,460.0,11.1,26.0,7382.0,50.0,50.0,VIP,Vendredi,Après-midi,Mauvaise,42.4,5,100.0,0.05652173913043478,2.3423423423423424,0.09217391304347826,529.9539170506913,369100.0,41.44144144144144,0,Élevé
1489,Tsévié,Dapaong,147.0,4.2,93.0,8376.0,39.0,70.0,Climatisé,Mercredi,Soir,Bonne,28.3,4,55.714285714285715,0.6326530612244898,22.142857142857142,0.1925170068027211,195.6655290102389,326664.0,35.0,1,Moyen
1490,Lomé,Sokodé,353.0,10.1,168.0,6599.0,30.0,30.0,VIP,Vendredi,Matin,Mauvaise,47.349999999999994,5,100.0,0.47592067988668557,16.633663366336634,0.13413597733711047,219.02792140641162,197970.0,34.95049504950495,1,Élevé
1491,Kara,Tsévié,274.0,9.0,61.0,6599.0,11.0,50.0,Climatisé,Mercredi,Après-midi,Mauvaise,68.8,1,22.0,0.22262773722627738,6.777777777777778,0.2510948905109489,43.18051575931232,72589.0,30.444444444444443,1,Faible
1492,Dapaong,Atakpamé,350.0,3.7,175.0,9233.0,38.0,50.0,Climatisé,Mercredi,Soir,Bonne,55.5,4,76.0,0.5,47.2972972972973,0.15857142857142856,235.39823008849558,350854.0,94.5945945945946,1,Moyen
1493,Atakpamé,Sokodé,482.0,10.0,102.0,1768.0,39.0,70.0,Climatisé,Vendredi,Après-midi,Moyenne,47.349999999999994,5,55.714285714285715,0.21161825726141079,10.2,0.09823651452282156,388.7900723888315,68952.0,48.2,1,Moyen
1494,Kara,Lomé,117.0,3.5,96.0,5740.0,32.0,50.0,VIP,Samedi,Matin,Mauvaise,66.1,5,64.0,0.8205128205128205,27.428571428571427,0.564957264957265,55.7973174366617,183680.0,33.42857142857143,1,Moyen
1495,Atakpamé,Dapaong,154.0,2.8,49.0,3362.0,40.0,40.0,Climatisé,Vendredi,Après-midi,Moyenne,78.2,3,100.0,0.3181818181818182,17.5,0.5077922077922078,77.77777777777777,134480.0,55.0,1,Élevé
1496,Kara,Dapaong,220.0,7.1,93.0,7954.0,25.0,70.0,Standard,Lundi,Soir,Mauvaise,50.1,4,35.714285714285715,0.42272727272727273,13.098591549295776,0.22772727272727272,107.63209393346379,198850.0,30.985915492957748,1,Faible
1497,Kara,Kara,577.0,1.5,104.0,6599.0,52.0,70.0,VIP,Samedi,Soir,Moyenne,31.0,5,74.28571428571429,0.18024263431542462,69.33333333333333,0.053726169844020795,937.625,343148.0,384.6666666666667,1,Moyen
1498,Atakpamé,Tsévié,212.0,10.7,6.0,5200.0,11.0,50.0,VIP,Samedi,Après-midi,Mauvaise,40.4,2,22.0,0.02830188679245283,0.5607476635514019,0.19056603773584904,56.32850241545894,57200.0,19.813084112149536,0,Faible
1499,Dapaong,Lomé,268.0,4.8,69.0,11516.0,30.0,50.0,VIP,Jeudi,Soir,Bonne,76.6,5,60.0,0.2574626865671642,14.375,0.28582089552238804,103.60824742268042,345480.0,55.833333333333336,1,Moyen
1500,Kara,Atakpamé,636.0,6.0,5.0,3977.0,12.0,50.0,Standard,Mardi,Après-midi,Mauvaise,77.1,2,24.0,0.007861635220125786,0.8333333333333334,0.12122641509433961,97.72087067861716,47724.0,106.0,0,Faible
1501,Sokodé,Kara,644.0,4.7,92.0,3047.0,16.0,60.0,VIP,Mercredi,Après-midi,Mauvaise,58.5,5,26.666666666666668,0.14285714285714285,19.574468085106382,0.09083850931677019,173.1764705882353,48752.0,137.02127659574467,1,Faible
1502,Kara,Sokodé,386.0,10.1,86.0,8023.0,18.0,70.0,VIP,Mercredi,Après-midi,Moyenne,68.8,2,25.71428571428571,0.22279792746113988,8.514851485148515,0.17823834196891192,99.54154727793697,144414.0,38.21782178217822,1,Faible
1503,Sokodé,Kara,160.0,5.9,168.0,6970.0,12.0,50.0,Climatisé,Lundi,Après-midi,Bonne,26.5,1,24.0,1.05,28.47457627118644,0.165625,69.81818181818181,83640.0,27.11864406779661,1,Faible
1504,Tsévié,Atakpamé,355.0,8.6,126.0,9909.0,47.0,50.0,Climatisé,Lundi,Soir,Moyenne,71.6,5,94.0,0.35492957746478876,14.651162790697676,0.20169014084507042,229.8209366391185,465723.0,41.27906976744186,1,Élevé
1505,Sokodé,Atakpamé,189.0,3.3,58.0,6011.0,54.0,60.0,Standard,Mardi,Soir,Bonne,53.6,3,90.0,0.30687830687830686,17.575757575757578,0.2835978835978836,186.9230769230769,324594.0,57.27272727272727,1,Élevé
1506,Dapaong,Dapaong,594.0,2.1,93.0,7023.0,30.0,30.0,Climatisé,Vendredi,Soir,Bonne,64.7,4,100.0,0.15656565656565657,44.285714285714285,0.10892255892255892,271.23287671232873,210690.0,282.85714285714283,1,Élevé
1507,Atakpamé,Dapaong,146.0,7.6,158.0,3701.0,50.0,50.0,Standard,Dimanche,Après-midi,Moyenne,31.2,3,100.0,1.082191780821918,20.789473684210527,0.21369863013698628,226.70807453416148,185050.0,19.210526315789476,1,Élevé
1508,Atakpamé,Lomé,194.0,7.3,83.0,10828.0,12.0,30.0,Climatisé,Jeudi,Matin,Mauvaise,47.349999999999994,2,40.0,0.42783505154639173,11.36986301369863,0.24407216494845357,48.148914167528446,129936.0,26.575342465753426,1,Faible
1509,Sokodé,Tsévié,543.0,6.9,134.0,2729.0,30.0,50.0,VIP,Vendredi,Soir,Mauvaise,28.4,2,60.0,0.24677716390423574,19.42028985507246,0.05230202578268876,554.0816326530612,81870.0,78.69565217391303,1,Moyen
1510,Atakpamé,Lomé,353.0,6.9,90.0,7431.0,37.0,60.0,VIP,Mardi,Après-midi,Mauvaise,77.3,5,61.66666666666667,0.254957507082153,13.043478260869565,0.21898016997167138,166.8071519795658,274947.0,51.15942028985507,1,Moyen
1511,Dapaong,Kara,557.0,6.9,20.0,7137.0,62.0,70.0,Standard,Mardi,Matin,Mauvaise,69.6,3,88.57142857142857,0.03590664272890485,2.898550724637681,0.12495511669658886,489.15014164305956,442494.0,80.72463768115942,0,Élevé
1512,Dapaong,Tsévié,310.0,6.9,65.0,10251.0,39.0,60.0,VIP,Mercredi,Soir,Bonne,47.5,5,65.0,0.20967741935483872,9.420289855072463,0.1532258064516129,249.27835051546393,399789.0,44.927536231884055,1,Moyen
1513,Tsévié,Tsévié,384.0,2.1,0.0,11943.0,55.0,60.0,VIP,Dimanche,Après-midi,Mauvaise,43.9,1,91.66666666666666,0.0,0.0,0.11432291666666666,470.37861915367483,656865.0,182.85714285714286,0,Élevé
1514,Dapaong,Lomé,225.0,3.1,99.0,8438.0,22.0,40.0,VIP,Dimanche,Matin,Moyenne,78.1,4,55.00000000000001,0.44,31.93548387096774,0.3471111111111111,62.57901390644754,185636.0,72.58064516129032,1,Moyen
1515,Kara,Tsévié,355.0,6.9,93.0,10243.0,30.0,30.0,Climatisé,Dimanche,Après-midi,Moyenne,56.1,5,100.0,0.2619718309859155,13.478260869565217,0.1580281690140845,186.51488616462348,307290.0,51.449275362318836,1,Élevé
1516,Atakpamé,Sokodé,355.0,6.9,6.0,6128.0,39.0,60.0,Standard,Lundi,Matin,Bonne,41.4,3,65.0,0.016901408450704224,0.8695652173913043,0.11661971830985915,326.5330188679245,238992.0,51.449275362318836,0,Moyen
1517,Dapaong,Dapaong,156.0,6.2,106.0,11718.0,39.0,50.0,VIP,Mercredi,Après-midi,Bonne,75.0,1,78.0,0.6794871794871795,17.096774193548388,0.4807692307692308,80.05263157894737,457002.0,25.161290322580644,1,Moyen
1518,Atakpamé,Lomé,626.0,3.0,90.0,10783.0,41.0,70.0,Standard,Jeudi,Soir,Moyenne,66.1,3,58.57142857142858,0.14376996805111822,30.0,0.10559105431309904,382.50372578241434,442103.0,208.66666666666666,1,Moyen
1519,Tsévié,Tsévié,284.0,8.5,178.0,8290.0,43.0,60.0,VIP,Mardi,Soir,Mauvaise,65.8,2,71.66666666666667,0.6267605633802817,20.941176470588236,0.23169014084507042,182.81437125748505,356470.0,33.411764705882355,1,Moyen
1520,Atakpamé,Lomé,317.0,5.6,168.0,5989.0,6.0,40.0,Standard,Samedi,Soir,Bonne,78.1,4,15.0,0.5299684542586751,30.000000000000004,0.24637223974763406,24.045512010113782,35934.0,56.60714285714286,1,Faible
1521,Kara,Dapaong,578.0,4.4,114.0,3534.0,65.0,70.0,VIP,Jeudi,Matin,Mauvaise,56.9,4,92.85714285714286,0.1972318339100346,25.909090909090907,0.09844290657439446,648.8773747841105,229710.0,131.36363636363635,1,Élevé
1522,Lomé,Lomé,171.0,3.5,19.0,2785.0,30.0,30.0,Standard,Dimanche,Après-midi,Mauvaise,30.8,1,100.0,0.1111111111111111,5.428571428571429,0.18011695906432748,161.32075471698113,83550.0,48.857142857142854,0,Élevé
1523,Atakpamé,Sokodé,562.0,10.9,176.0,6825.0,30.0,30.0,Standard,Lundi,Matin,Mauvaise,61.7,3,100.0,0.31316725978647686,16.146788990825687,0.1097864768683274,268.89952153110045,204750.0,51.559633027522935,1,Élevé
